city_id,country,district_id,latitude,longitude,name,nr_hotels
1448468,fr,325,45.7607218387206,4.82154815590274,5th arr.,128
1448468,fr,326,45.7773920421099,4.82989074388415,4th arr.,40
1448468,fr,327,45.7564165821134,4.85748665056959,3rd arr.,185
1448468,fr,328,45.7555017798372,4.83020720441526,2nd arr.,227
1448468,fr,329,45.7693488324211,4.83254200869217,1st arr.,150
1746443,de,330,52.4926565455624,13.3505146990061,Schöneberg,67
1353149,hk,331,22.2787721858553,114.171975669932,Hong Kong Island,131
1353149,hk,332,22.3066289746314,114.172825064267,Kowloon,286
2601889,gb,333,51.4948511395474,-0.173707220300219,South Kensington,290
2601889,gb,334,51.5242736095402,-0.108443628901355,Clerkenwell,118
2601889,gb,336,51.4899404525065,-0.140416551434892,Pimlico,133
2601889,gb,337,51.5006088657706,-0.114332826788081,Waterloo,32
2601889,gb,338,51.5147724444446,-0.145372276717982,Oxford Street,195
2601889,gb,339,51.5096638410465,-0.12404539598307,The Strand,64
2601889,gb,340,51.5184809304111,-0.0729970742665598,Spitalfields,98
2601889,gb,342,51.5249103659748,-0.156260723037262,Regent's Park,154
2601889,gb,343,51.4932869401643,-0.141163933677391,Victoria,171
1746443,de,345,52.512390139774,13.4535406671841,Friedrichshain,116
1746443,de,346,52.516226275093,13.4954159083482,Lichtenberg,42
1746443,de,349,52.5874532986766,13.3183091013866,Reinickendorf,29
1746443,de,351,52.5333293997729,13.1951362304089,Spandau,32
1746443,de,353,52.5032199179034,13.5819661617279,Kaulsdorf,1
1746443,de,354,52.4336608500044,13.5817033571747,Treptow-Köpenick,74
1746443,de,357,52.4700396939636,13.443782034832,Neukölln,72
1746443,de,358,52.5719278768298,13.4345156888973,Pankow,59
1746443,de,359,52.5391512472544,13.4193017013279,Prenzlauer Berg,116
1746443,de,360,52.4572157097859,13.3293710583526,Steglitz,10
1746443,de,361,52.4702815725983,13.3849074632188,Tempelhof,13
1746443,de,362,52.421914006996,13.1638118291421,Wannsee,6
1746443,de,363,52.5530056449797,13.4535879909065,Weißensee,22
1771148,de,395,50.1445855532512,8.75478413492625,Bergen Enkheim,5
1771148,de,396,50.1113735837475,8.68272484008889,Frankfurt City Centre (Old Town),28
1771148,de,402,50.1054894175679,8.64170290350542,Gallusviertel,38
1771148,de,406,50.125309051173,8.68793718426494,Nordend,11
1771148,de,407,50.1141932459959,8.71267127669852,Ostend,21
1771148,de,411,50.1177665797814,8.66326340632574,Westend,23
1785434,de,430,53.5509408666016,9.98246549256371,Hamburg Neustadt,28
1785434,de,432,53.6199758233725,10.0112056643403,Hamburg Nord,34
1785434,de,434,53.5552672529466,10.0124298329532,St. Georg,67
1785434,de,435,53.5516840704802,9.96427916191789,St. Pauli,48
1785434,de,438,53.5490469640274,9.9945862635543,Hamburg Altstadt,19
1829149,de,456,48.1172485376529,11.5441143730909,Sendling,11
1750167,de,458,50.684647831968,7.15325970436454,Bad Godesberg,23
1750167,de,459,50.7229985108858,7.11324915289879,Gronau,1
1750167,de,460,50.7042756532174,7.05402597784996,Hardtberg,1
1750167,de,461,50.7276737938776,7.14698731899261,Küdinghoven,1
1750167,de,462,50.7145927171388,7.10528700491709,Kessenich,5
1750167,de,463,50.7394458693447,7.09114544508836,Nordstadt,6
1750167,de,464,50.731380215194,7.09404807507887,Weststadt,2
1750167,de,465,50.7362121723833,7.10081136537174,Bonn City Centre,20
1762397,de,466,51.2032413800106,6.77791917719336,Bilk,16
1762397,de,467,51.2386549518665,6.80288818480815,Düsseltal,8
1762397,de,468,51.2477869100864,6.78320926405658,Derendorf,13
1762397,de,469,51.201418230383,6.83536543007106,Eller,6
1762397,de,470,51.2290069473068,6.81173615154319,Flingern-Nord,8
1762397,de,471,51.2154597606076,6.78553225179357,Friedrichstadt,30
1762397,de,472,51.2486206305846,6.76711597954802,Golzheim,9
1762397,de,473,51.2419405057491,6.82431202964112,Grafenberg,1
1762397,de,474,51.2150459764369,6.74807503650037,Hafen,5
1762397,de,475,51.2972978388471,6.74050427953638,Kaiserswerth,7
1762397,de,476,51.2765051546983,6.74228903125193,Lohausen,16
1762397,de,477,51.2544059308853,6.80848977951003,Mörsenbroich,13
1762397,de,479,51.2143872813612,6.7996469254839,Oberbilk,26
1762397,de,480,51.2380551925705,6.78363781940697,Pempelfort,25
1762397,de,481,51.2422941035076,6.73856869339943,Seestern,1
1762397,de,482,51.2635556002097,6.75213187082213,Stockum,18
1762397,de,483,51.269167202679,6.77706194615864,Unterrath,22
1762397,de,484,51.1870142425811,6.76375898475353,Volmerswerth,1
1771148,de,486,50.1190781086983,8.6372414323672,Bockenheim,18
1771148,de,487,50.1303515552689,8.71085363547608,Bornheim,1
1771148,de,489,50.1589092280343,8.63912405864417,Heddernheim,2
1771148,de,490,50.0833205178556,8.63856052231419,Niederrad,9
1771148,de,491,50.1268005950464,8.60807223718526,Rödelheim,9
1771148,de,492,50.1149809564516,8.69317619826178,Zeil,2
1785434,de,493,53.5676608585182,9.9864517012458,Rothenbaum,29
1785434,de,494,53.6092045391849,10.0104004395686,Alsterdorf,1
1785434,de,495,53.5564240350066,9.94615300741853,Altona,70
1785434,de,496,53.4759736361642,10.1789833702691,Bergedorf,20
1785434,de,499,53.5912846769314,9.97810272371005,Eppendorf,2
1785434,de,500,53.630203163683,10.016420616193,Fuhlsbüttel,6
1785434,de,503,53.5468642851622,10.024355440854,Hammerbrook,13
1785434,de,504,53.4645715575441,9.93489814974772,Harburg,38
1785434,de,505,53.576581123168,9.98777722772144,Harvestehude,4
1785434,de,506,53.5620819601227,10.0255569136445,Hohenfelde,13
1785434,de,507,53.5556420009444,9.84834497247407,Nienstedten,4
1785434,de,508,53.588740531563,9.9298980187707,Stellingen,21
1810561,de,510,50.9487198317827,7.00458387437826,Buchforst,3
1810561,de,511,50.9773285871433,7.07603491240674,Dellbrück,4
1810561,de,512,50.9363979264489,6.97657328899608,Deutz,25
1810561,de,513,50.945935292018,6.91326429218167,Ehrenfeld,12
1810561,de,514,50.9976464185166,6.99165988107043,Flittard,2
1810561,de,515,50.9100959647191,7.0544386950936,Gremberghoven,4
1810561,de,516,50.9411549926899,7.02301904627814,Höhenberg,5
1810561,de,517,50.9244383364513,6.85582084493662,Junkersdorf,5
1810561,de,519,50.9609777691295,7.00261501271242,Mülheim,18
